customer ID,Gender,Age,Item Purchased,Category,Season,Color,Size,Location,Ratings,Subscription status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchased,Payment method,Frequency Of Purchases,Purchase Amount USD
802,Male,56,Dress,Clothing,Winter,Peach,M,Nevada,4.2,Yes,Store Pickup,Yes,Yes,35,Bank Transfer,Weekly,94
803,Male,69,Scarf,Accessories,Fall,Green,L,Utah,,Yes,2-Day Shipping,Yes,Yes,11,Cash,Weekly,26
804,Male,38,Loafers,Footwear,Summer,Violet,M,New Mexico,3.6,Yes,Store Pickup,Yes,Yes,30,Venmo,Bi-Weekly,44
805,Male,42,Sunglasses,Accessories,Winter,Yellow,M,Delaware,4.3,Yes,Free Shipping,Yes,Yes,48,Credit Card,Fortnightly,57
806,Male,30,Boots,Footwear,Spring,Pink,XL,Connecticut,4.9,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Bi-Weekly,65
807,Male,66,Earbuds,Electronics,Spring,Brown,M,Mississippi,4.1,Yes,Express,Yes,Yes,26,Venmo,Quarterly,72
808,Male,36,Earbuds,Electronics,Spring,Silver,S,Connecticut,3.6,Yes,Standard,Yes,Yes,41,PayPal,Bi-Weekly,62
809,Male,58,Powerbank,Electronics,Winter,Pink,M,Florida,3.4,Yes,Next Day Air,Yes,Yes,37,Venmo,Monthly,21
810,Male,45,T-Shirt,Clothing,Summer,Cyan,S,New York,2.9,Yes,Store Pickup,Yes,Yes,12,PayPal,Weekly,85
811,Male,47,Powerbank,Electronics,Summer,Brown,L,Wisconsin,2.7,Yes,Free Shipping,Yes,Yes,27,PayPal,Fortnightly,51
812,Male,66,Belt,Accessories,Fall,Red,M,South Carolina,4.3,Yes,Store Pickup,Yes,Yes,18,PayPal,Quarterly,84
813,Male,41,Bracelet,Accessories,Spring,Silver,M,North Carolina,,Yes,Store Pickup,Yes,Yes,15,Cash,Every 3 Months,37
814,Male,41,Sandals,Footwear,Winter,Gray,S,Illinois,2.8,Yes,Free Shipping,Yes,Yes,34,Cash,Annually,44
815,Male,66,Powerbank,Electronics,Winter,Cyan,M,Alaska,3.2,Yes,Express,Yes,Yes,37,Bank Transfer,Quarterly,45
816,Male,37,Skirt,Clothing,Spring,Teal,L,Montana,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually,35
817,Male,70,Bracelet,Accessories,Summer,Indigo,M,Minnesota,4,Yes,Free Shipping,Yes,Yes,31,Debit Card,Annually,50
818,Male,62,Raincoat,Outerwear,Winter,Yellow,M,West Virginia,4.9,Yes,Next Day Air,Yes,Yes,43,Credit Card,Monthly,26
819,Male,61,Scarf,Accessories,Fall,Gold,M,Illinois,4,Yes,Express,Yes,Yes,22,Bank Transfer,Annually,78
820,Male,48,Shorts,Clothing,Fall,Maroon,XL,Nevada,3.8,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,82
821,Male,70,Bluetooth Speaker,Electronics,Winter,Silver,XL,Idaho,,Yes,Next Day Air,Yes,Yes,25,PayPal,Annually,39
822,Male,46,Puffer Jacket,Outerwear,Winter,Yellow,M,Colorado,3.9,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Weekly,55
823,Male,31,Wallet,Accessories,Spring,Blue,S,Louisiana,3.3,Yes,Express,Yes,Yes,16,PayPal,Monthly,20
824,Male,19,Puffer Jacket,Outerwear,Spring,Turquoise,M,Vermont,2.7,Yes,Standard,Yes,Yes,30,PayPal,Every 3 Months,29
825,Male,39,Smartwatch,Electronics,Fall,Indigo,XL,Mississippi,4.7,Yes,Next Day Air,Yes,Yes,10,Bank Transfer,Quarterly,41
826,Male,41,Bluetooth Speaker,Electronics,Summer,Green,XL,Arizona,2.8,Yes,Next Day Air,Yes,Yes,1,PayPal,Weekly,38
827,Male,20,Jeans,Clothing,Summer,Purple,M,Georgia,4.6,Yes,2-Day Shipping,Yes,Yes,24,Bank Transfer,Quarterly,47
828,Male,36,Boots,Footwear,Fall,Peach,M,Nebraska,2.6,Yes,Free Shipping,Yes,Yes,36,Debit Card,Annually,30
829,Male,32,Sunglasses,Accessories,Winter,Purple,L,Massachusetts,3.9,Yes,Store Pickup,Yes,Yes,46,Cash,Quarterly,56
830,Male,69,Loafers,Footwear,Spring,Teal,S,Colorado,4.9,Yes,Next Day Air,Yes,Yes,20,Cash,Monthly,89
831,Male,40,Flip-Flops,Footwear,Winter,Green,XL,Nevada,4.1,Yes,2-Day Shipping,Yes,No,37,Bank Transfer,Monthly,96
832,Male,40,Powerbank,Electronics,Winter,Yellow,M,Idaho,3,Yes,Next Day Air,Yes,No,26,Bank Transfer,Bi-Weekly,81
833,Male,20,Puffer Jacket,Outerwear,Winter,Purple,S,Wyoming,4.1,Yes,Free Shipping,Yes,No,23,Debit Card,Fortnightly,83
834,Male,64,Heels,Footwear,Spring,Indigo,M,Washington,,Yes,2-Day Shipping,Yes,No,20,Cash,Fortnightly,35
835,Male,27,Watch,Accessories,Summer,Magenta,XL,California,4,Yes,Express,Yes,No,38,Venmo,Monthly,56
836,Male,24,Sweater,Clothing,Spring,Violet,L,Oklahoma,3.6,Yes,Store Pickup,Yes,No,5,Debit Card,Quarterly,45
837,Male,48,Loafers,Footwear,Winter,Maroon,L,Nevada,3,Yes,Next Day Air,Yes,No,41,Cash,Monthly,62
838,Male,49,Smartwatch,Electronics,Summer,Yellow,M,Maryland,3,Yes,2-Day Shipping,Yes,No,22,PayPal,Quarterly,84
839,Male,36,Wallet,Accessories,Summer,Beige,M,West Virginia,2.6,Yes,2-Day Shipping,Yes,No,48,Bank Transfer,Weekly,24
840,Male,56,Sneakers,Footwear,Winter,Black,M,Illinois,3.4,Yes,Store Pickup,Yes,No,10,PayPal,Every 3 Months,21
841,Male,37,Running Shoes,Footwear,Summer,Violet,XL,Kentucky,3.1,Yes,Free Shipping,Yes,No,12,Debit Card,Fortnightly,91
842,Male,42,Windbreaker,Outerwear,Fall,Violet,M,Illinois,3,Yes,Next Day Air,Yes,No,2,Debit Card,Monthly,36
843,Male,28,Powerbank,Electronics,Spring,Brown,M,Alabama,3.7,Yes,Express,Yes,No,38,Debit Card,Bi-Weekly,39
844,Male,27,Windbreaker,Outerwear,Fall,Gold,M,Texas,3.5,Yes,Standard,Yes,No,20,Bank Transfer,Annually,39
845,Male,63,Overcoat,Outerwear,Summer,Blue,M,Missouri,2.8,Yes,Express,Yes,No,5,Debit Card,Weekly,59
846,Male,58,Puffer Jacket,Outerwear,Spring,Teal,S,Pennsylvania,4.5,Yes,Store Pickup,Yes,No,9,PayPal,Quarterly,27
847,Male,37,Skirt,Clothing,Spring,Silver,XL,Missouri,3.3,Yes,Store Pickup,Yes,No,48,Debit Card,Bi-Weekly,94
848,Male,56,Blazer,Clothing,Winter,Maroon,M,Michigan,3.4,Yes,Store Pickup,Yes,No,9,Bank Transfer,Bi-Weekly,94
849,Male,18,Skirt,Clothing,Spring,White,M,Utah,3.2,Yes,Store Pickup,Yes,No,40,Venmo,Every 3 Months,94
850,Male,48,Sandals,Footwear,Spring,Charcoal,M,New Jersey,3.7,Yes,Store Pickup,Yes,No,30,Credit Card,Fortnightly,51
851,Male,31,Boots,Footwear,Fall,Brown,M,Delaware,4.6,Yes,Free Shipping,Yes,No,6,Bank Transfer,Quarterly,62
852,Male,51,Earbuds,Electronics,Spring,Lavender,L,Missouri,5,Yes,Store Pickup,Yes,No,42,Debit Card,Weekly,57
853,Male,65,Puffer Jacket,Outerwear,Spring,Violet,M,Connecticut,4.4,Yes,Next Day Air,Yes,No,9,Cash,Every 3 Months,76
854,Male,53,Hat,Accessories,Spring,Lavender,M,Pennsylvania,4.9,Yes,Standard,Yes,No,6,Credit Card,Weekly,63
855,Male,55,Earbuds,Electronics,Spring,Green,M,Florida,4.1,Yes,Free Shipping,Yes,No,47,Debit Card,Annually,80
856,Male,62,Smartwatch,Electronics,Spring,Olive,S,Delaware,4.9,Yes,Store Pickup,Yes,No,36,Credit Card,Every 3 Months,68
857,Male,55,Skirt,Clothing,Summer,Olive,M,California,4.7,Yes,Next Day Air,Yes,No,19,Debit Card,Monthly,89
858,Male,64,Scarf,Accessories,Summer,Pink,M,Oregon,3,Yes,Free Shipping,Yes,No,30,Bank Transfer,Quarterly,26
859,Male,52,Running Shoes,Footwear,Fall,Teal,M,Alaska,3.4,Yes,Express,Yes,No,27,Bank Transfer,Weekly,90
860,Male,24,Boots,Footwear,Winter,Cyan,M,Missouri,3.2,Yes,Express,Yes,No,25,Debit Card,Annually,28
861,Male,38,Heels,Footwear,Summer,Gray,L,Oklahoma,,Yes,Store Pickup,Yes,No,5,Venmo,Annually,29
862,Male,59,Raincoat,Outerwear,Winter,Peach,L,Wisconsin,4.5,Yes,Store Pickup,Yes,No,10,Bank Transfer,Fortnightly,31
863,Male,27,Sunglasses,Accessories,Fall,Teal,M,South Carolina,2.7,Yes,Express,Yes,No,26,Debit Card,Annually,24
864,Male,24,Hoodie,Clothing,Spring,Turquoise,M,Virginia,3.4,Yes,Express,Yes,No,11,Credit Card,Weekly,88
865,Male,23,Powerbank,Electronics,Summer,Green,XL,Arkansas,4.6,Yes,2-Day Shipping,Yes,No,17,Venmo,Quarterly,87
866,Male,69,Hat,Accessories,Fall,Magenta,M,South Carolina,2.7,Yes,Standard,Yes,No,44,PayPal,Annually,80
867,Male,59,Running Shoes,Footwear,Spring,Green,L,Kentucky,4.2,Yes,Next Day Air,Yes,No,44,Cash,Fortnightly,48
868,Male,51,Overcoat,Outerwear,Summer,White,M,Colorado,3.2,Yes,Standard,Yes,No,21,Bank Transfer,Bi-Weekly,21
869,Male,63,Scarf,Accessories,Fall,Brown,XL,New Mexico,4.8,Yes,2-Day Shipping,Yes,No,49,Cash,Monthly,72
870,Male,54,Watch,Accessories,Spring,Purple,L,Colorado,3.3,Yes,Next Day Air,Yes,No,27,Venmo,Weekly,44
871,Male,32,Windbreaker,Outerwear,Spring,Green,L,North Carolina,4.2,Yes,Free Shipping,Yes,No,19,Venmo,Weekly,73
872,Male,39,Raincoat,Outerwear,Summer,Peach,S,New Hampshire,4.8,Yes,Next Day Air,Yes,No,33,Venmo,Bi-Weekly,61
873,Male,66,Powerbank,Electronics,Winter,Silver,M,West Virginia,4.9,Yes,2-Day Shipping,Yes,No,46,Credit Card,Every 3 Months,20
874,Male,28,Hat,Accessories,Summer,Maroon,M,Hawaii,3.9,Yes,2-Day Shipping,Yes,No,21,PayPal,Quarterly,86
875,Male,50,Watch,Accessories,Fall,Red,M,North Dakota,3,Yes,Free Shipping,Yes,No,23,Credit Card,Quarterly,60
876,Male,70,Smartwatch,Electronics,Spring,Blue,M,Mississippi,4.6,Yes,Store Pickup,Yes,No,38,Venmo,Every 3 Months,43
877,Male,67,Watch,Accessories,Summer,Purple,M,Alaska,3.5,Yes,Next Day Air,Yes,No,2,Debit Card,Every 3 Months,44
878,Male,64,Loafers,Footwear,Winter,Indigo,M,North Dakota,4.8,Yes,Free Shipping,Yes,No,21,Bank Transfer,Annually,76
879,Male,45,Heels,Footwear,Spring,Indigo,S,Nebraska,4.8,Yes,Next Day Air,Yes,No,1,Cash,Fortnightly,33
880,Male,22,Bracelet,Accessories,Spring,Violet,M,Nebraska,3,Yes,Store Pickup,Yes,No,10,PayPal,Every 3 Months,60
881,Male,27,Shorts,Clothing,Spring,Brown,L,Virginia,4.5,Yes,Free Shipping,Yes,No,45,Debit Card,Annually,26
882,Male,25,Overcoat,Outerwear,Winter,Gray,M,Wyoming,4.8,Yes,Express,Yes,No,44,Bank Transfer,Bi-Weekly,73
883,Male,37,Windbreaker,Outerwear,Winter,Teal,M,Nevada,3.8,Yes,Store Pickup,Yes,No,48,Debit Card,Bi-Weekly,87
884,Male,26,Bracelet,Accessories,Fall,Teal,M,Wyoming,4.6,Yes,Store Pickup,Yes,No,21,Debit Card,Annually,100
885,Male,33,Overcoat,Outerwear,Spring,Beige,L,Virginia,3.1,Yes,Store Pickup,Yes,No,1,Debit Card,Quarterly,84
886,Male,43,Sweater,Clothing,Summer,Violet,S,Pennsylvania,3.4,Yes,Standard,Yes,No,10,Venmo,Bi-Weekly,41
887,Male,37,Powerbank,Electronics,Spring,Beige,M,Hawaii,3.3,Yes,Standard,Yes,No,24,PayPal,Quarterly,59
888,Male,46,Wallet,Accessories,Spring,Purple,M,Ohio,4.8,Yes,Store Pickup,Yes,No,29,Bank Transfer,Monthly,26
889,Male,22,Loafers,Footwear,Spring,Charcoal,M,Utah,2.8,Yes,Free Shipping,Yes,No,11,Debit Card,Weekly,69
890,Male,20,Sunglasses,Accessories,Winter,Pink,L,Minnesota,3.1,Yes,Express,Yes,No,33,Debit Card,Bi-Weekly,20
891,Male,60,Raincoat,Outerwear,Fall,Blue,S,Ohio,4.6,Yes,Standard,Yes,No,27,Venmo,Quarterly,83
892,Male,39,Overcoat,Outerwear,Spring,Lavender,M,Arizona,2.6,Yes,2-Day Shipping,Yes,No,19,PayPal,Quarterly,54
893,Male,43,Hat,Accessories,Fall,Charcoal,M,New York,2.6,Yes,Store Pickup,Yes,No,50,Credit Card,Monthly,66
894,Male,31,Hoodie,Clothing,Summer,Turquoise,M,Pennsylvania,3.8,Yes,2-Day Shipping,Yes,No,46,Debit Card,Weekly,42
895,Male,19,Jacket,Clothing,Winter,Red,S,New Mexico,4.5,Yes,Store Pickup,Yes,No,28,PayPal,Weekly,33
896,Male,35,Raincoat,Outerwear,Summer,Yellow,L,Nebraska,3,Yes,Store Pickup,Yes,No,14,PayPal,Every 3 Months,77
897,Male,41,Skirt,Clothing,Spring,Orange,L,Wyoming,,Yes,Express,Yes,No,46,Credit Card,Annually,65
898,Male,52,Powerbank,Electronics,Spring,Blue,M,Mississippi,3.8,Yes,2-Day Shipping,Yes,No,41,Bank Transfer,Fortnightly,39
899,Male,45,Sandals,Footwear,Summer,Gold,M,Arkansas,3.5,Yes,Store Pickup,Yes,No,50,Debit Card,Weekly,51
900,Male,34,Headphones,Electronics,Spring,Gold,M,Illinois,3.1,Yes,Express,Yes,No,28,Bank Transfer,Annually,65
901,Male,35,Bluetooth Speaker,Electronics,Spring,Cyan,M,Nevada,3,Yes,Free Shipping,Yes,No,23,Credit Card,Fortnightly,89
902,Male,29,Flip-Flops,Footwear,Summer,Olive,XL,Rhode Island,4.3,Yes,Standard,Yes,No,14,Debit Card,Every 3 Months,76
903,Male,59,Sunglasses,Accessories,Summer,Teal,L,West Virginia,3.3,Yes,Express,Yes,No,10,Bank Transfer,Fortnightly,75
904,Male,24,Sweater,Clothing,Summer,Maroon,S,Missouri,4.7,Yes,Next Day Air,Yes,No,37,Credit Card,Every 3 Months,61
905,Male,70,Overcoat,Outerwear,Summer,Green,XL,Kentucky,4.5,Yes,Standard,Yes,No,15,Venmo,Quarterly,35
906,Male,29,Shirt,Clothing,Summer,Charcoal,L,Washington,2.9,Yes,2-Day Shipping,Yes,No,19,Cash,Weekly,37
907,Male,67,Wallet,Accessories,Fall,Cyan,M,Alaska,4.1,Yes,Next Day Air,Yes,No,23,Cash,Fortnightly,91
908,Male,36,Bracelet,Accessories,Spring,Charcoal,XL,Mississippi,3.5,Yes,Store Pickup,Yes,No,35,PayPal,Annually,99
909,Male,23,Sweater,Clothing,Winter,Charcoal,M,South Carolina,3.4,Yes,Free Shipping,Yes,No,33,Venmo,Quarterly,54
910,Male,18,Raincoat,Outerwear,Fall,Lavender,M,Missouri,3.3,Yes,Standard,Yes,No,12,Venmo,Bi-Weekly,47
911,Male,53,Windbreaker,Outerwear,Winter,Turquoise,M,New Jersey,3.2,Yes,Store Pickup,Yes,No,41,PayPal,Quarterly,77
912,Male,32,Blazer,Clothing,Winter,Green,M,Louisiana,4,Yes,2-Day Shipping,Yes,No,27,PayPal,Annually,84
913,Male,38,Loafers,Footwear,Winter,Silver,M,South Carolina,3.6,Yes,Free Shipping,Yes,No,45,PayPal,Every 3 Months,51
914,Male,47,T-Shirt,Clothing,Summer,Blue,M,Vermont,4.6,Yes,Express,Yes,No,23,Cash,Fortnightly,26
915,Male,46,Sweater,Clothing,Winter,Charcoal,M,Arkansas,2.6,Yes,2-Day Shipping,Yes,No,19,PayPal,Bi-Weekly,64
916,Male,66,Sweater,Clothing,Winter,Pink,M,Utah,4.3,Yes,Store Pickup,Yes,No,6,Bank Transfer,Weekly,51
917,Male,40,Earbuds,Electronics,Summer,Pink,M,Washington,3.4,Yes,Store Pickup,Yes,No,6,Cash,Weekly,60
918,Male,43,Flip-Flops,Footwear,Summer,Magenta,L,Rhode Island,3.5,Yes,Next Day Air,Yes,No,20,Venmo,Monthly,69
919,Male,58,Flip-Flops,Footwear,Spring,Gray,M,Illinois,4.2,Yes,Free Shipping,Yes,No,8,Bank Transfer,Bi-Weekly,29
920,Male,21,Flip-Flops,Footwear,Winter,Gray,L,Missouri,,Yes,Standard,Yes,No,39,PayPal,Annually,91
921,Male,42,Boots,Footwear,Spring,Orange,M,North Carolina,3.6,Yes,2-Day Shipping,Yes,No,39,Cash,Every 3 Months,70
922,Male,24,Boots,Footwear,Fall,Black,M,Massachusetts,4.3,Yes,Next Day Air,Yes,No,39,PayPal,Monthly,58
923,Male,43,Raincoat,Outerwear,Spring,Lavender,M,Arkansas,4.9,Yes,Express,Yes,No,23,Debit Card,Bi-Weekly,98
924,Male,47,Sunglasses,Accessories,Fall,Red,S,South Dakota,4.1,Yes,Express,Yes,No,41,Venmo,Fortnightly,68
925,Male,49,Scarf,Accessories,Fall,Silver,M,Georgia,3.6,Yes,2-Day Shipping,Yes,No,50,Bank Transfer,Fortnightly,44
926,Male,50,Skirt,Clothing,Fall,Cyan,M,Arkansas,3.4,Yes,Next Day Air,Yes,No,30,Cash,Annually,45
927,Male,51,Hoodie,Clothing,Spring,Gold,M,Kansas,2.9,Yes,Standard,Yes,No,32,PayPal,Annually,99
928,Male,40,T-Shirt,Clothing,Fall,Yellow,L,Arizona,2.7,Yes,2-Day Shipping,Yes,No,35,Debit Card,Fortnightly,68
929,Male,45,Windbreaker,Outerwear,Fall,Purple,L,Massachusetts,4.3,Yes,Store Pickup,Yes,No,45,PayPal,Weekly,56
930,Male,52,Loafers,Footwear,Fall,Brown,S,New Mexico,,Yes,2-Day Shipping,Yes,No,37,Bank Transfer,Monthly,43
931,Male,62,Overcoat,Outerwear,Summer,Turquoise,M,Arkansas,2.8,Yes,Next Day Air,Yes,No,45,PayPal,Bi-Weekly,99
932,Male,20,Necklace,Accessories,Spring,Gold,M,Nebraska,3.2,Yes,Store Pickup,Yes,No,29,Credit Card,Every 3 Months,56
933,Male,43,Hat,Accessories,Spring,Olive,S,West Virginia,3.6,Yes,2-Day Shipping,Yes,No,27,Credit Card,Bi-Weekly,25
934,Male,29,Overcoat,Outerwear,Summer,Purple,M,Nebraska,4,Yes,Free Shipping,Yes,No,36,Venmo,Fortnightly,74
935,Male,22,Flip-Flops,Footwear,Fall,Lavender,S,Indiana,4.9,Yes,Free Shipping,Yes,No,9,Cash,Quarterly,56
936,Male,48,Running Shoes,Footwear,Winter,Gray,XL,Colorado,4,Yes,Standard,Yes,No,38,Bank Transfer,Bi-Weekly,47
937,Male,42,Necklace,Accessories,Fall,Red,M,Oregon,3.8,Yes,Next Day Air,Yes,No,41,Venmo,Every 3 Months,67
938,Male,19,Blazer,Clothing,Fall,Purple,M,Ohio,,Yes,2-Day Shipping,Yes,No,25,Cash,Fortnightly,22
939,Male,60,Belt,Accessories,Fall,Olive,M,New Hampshire,3.9,Yes,2-Day Shipping,Yes,No,37,PayPal,Fortnightly,34
940,Male,32,Puffer Jacket,Outerwear,Winter,Lavender,M,Iowa,3.3,Yes,Standard,Yes,No,3,Venmo,Quarterly,64
941,Male,26,Raincoat,Outerwear,Fall,Gray,M,Wisconsin,2.7,Yes,2-Day Shipping,Yes,No,24,Cash,Annually,42
942,Male,25,Jeans,Clothing,Fall,Red,S,New York,4.7,Yes,Free Shipping,Yes,No,49,Credit Card,Fortnightly,82
943,Male,66,Sandals,Footwear,Spring,Peach,S,Colorado,2.8,Yes,Next Day Air,Yes,No,3,Debit Card,Quarterly,81
944,Male,45,Raincoat,Outerwear,Winter,Gray,XL,Illinois,4.6,Yes,Express,Yes,No,42,PayPal,Bi-Weekly,24
945,Male,54,Powerbank,Electronics,Spring,Violet,M,Arizona,5,Yes,2-Day Shipping,Yes,No,32,Venmo,Annually,60
946,Male,37,Hat,Accessories,Winter,Beige,M,Oklahoma,4.3,Yes,Standard,Yes,No,33,PayPal,Monthly,24
947,Male,54,Flip-Flops,Footwear,Spring,Blue,S,Indiana,3.1,Yes,Next Day Air,Yes,No,46,Cash,Quarterly,78
948,Male,50,Sandals,Footwear,Summer,Magenta,M,Minnesota,3.7,Yes,Store Pickup,Yes,No,44,Bank Transfer,Bi-Weekly,88
949,Male,25,Headphones,Electronics,Winter,Cyan,M,Pennsylvania,3.8,Yes,Free Shipping,Yes,No,35,Venmo,Bi-Weekly,63
950,Male,47,Scarf,Accessories,Summer,Red,M,Indiana,3.4,Yes,Free Shipping,Yes,No,45,Cash,Monthly,78
951,Male,63,Overcoat,Outerwear,Summer,Cyan,M,Alabama,4.6,Yes,Next Day Air,Yes,No,37,PayPal,Every 3 Months,37
952,Male,64,Scarf,Accessories,Fall,Turquoise,L,Montana,4.8,Yes,Store Pickup,Yes,No,40,Cash,Bi-Weekly,94
953,Male,18,Powerbank,Electronics,Summer,Silver,L,New Mexico,4.3,Yes,Express,Yes,No,30,Credit Card,Monthly,78
954,Male,59,Hoodie,Clothing,Spring,Pink,L,Alaska,4,Yes,Free Shipping,Yes,No,38,PayPal,Monthly,36
955,Male,37,Raincoat,Outerwear,Spring,Black,L,Idaho,4.2,Yes,2-Day Shipping,Yes,No,15,Bank Transfer,Quarterly,24
956,Male,23,Bluetooth Speaker,Electronics,Winter,Green,L,Utah,4.8,Yes,Standard,Yes,No,49,Cash,Monthly,84
957,Male,54,Earbuds,Electronics,Summer,Yellow,M,Louisiana,3.1,Yes,2-Day Shipping,Yes,No,40,PayPal,Weekly,47
958,Male,38,Earbuds,Electronics,Fall,Purple,L,Mississippi,3.1,Yes,Express,Yes,No,40,Venmo,Monthly,51
959,Male,19,Windbreaker,Outerwear,Fall,Purple,M,Mississippi,3.6,Yes,Free Shipping,Yes,No,5,Venmo,Monthly,84
960,Male,34,Windbreaker,Outerwear,Summer,Blue,XL,Indiana,3.9,Yes,Store Pickup,Yes,No,5,Debit Card,Monthly,24
961,Male,21,Sneakers,Footwear,Summer,Maroon,XL,Washington,4.8,Yes,2-Day Shipping,Yes,No,5,Debit Card,Every 3 Months,97
962,Male,50,Bracelet,Accessories,Fall,Orange,L,Nevada,4.7,Yes,Store Pickup,Yes,No,1,Venmo,Annually,89
963,Male,55,Jacket,Clothing,Spring,Green,XL,Louisiana,4.2,Yes,Next Day Air,Yes,No,21,Credit Card,Weekly,44
964,Male,20,Heels,Footwear,Fall,Gold,S,Pennsylvania,3.7,Yes,Standard,Yes,No,18,Cash,Quarterly,35
965,Male,34,Loafers,Footwear,Summer,Silver,S,Michigan,3.9,Yes,Store Pickup,Yes,No,49,Debit Card,Monthly,91
966,Male,62,Running Shoes,Footwear,Spring,Cyan,M,South Carolina,4.7,Yes,Free Shipping,Yes,No,27,PayPal,Weekly,63
967,Male,21,Loafers,Footwear,Winter,Silver,M,Arizona,2.5,Yes,Store Pickup,Yes,No,21,Bank Transfer,Fortnightly,97
968,Male,21,Sandals,Footwear,Fall,Beige,XL,Delaware,4.9,Yes,Express,Yes,No,19,Credit Card,Annually,38
969,Male,42,Belt,Accessories,Summer,Teal,M,Kentucky,4.1,Yes,Next Day Air,Yes,No,23,PayPal,Monthly,24
970,Male,35,Earbuds,Electronics,Fall,Green,L,Georgia,3.3,Yes,Standard,Yes,No,26,Bank Transfer,Quarterly,32
971,Male,39,Sunglasses,Accessories,Spring,Black,S,North Carolina,4.7,Yes,Express,Yes,No,13,PayPal,Fortnightly,90
972,Male,68,Heels,Footwear,Winter,Yellow,M,South Dakota,4.4,Yes,Standard,Yes,Yes,36,Debit Card,Every 3 Months,36
973,Male,46,Jeans,Clothing,Summer,White,M,California,3.8,Yes,2-Day Shipping,Yes,Yes,39,Bank Transfer,Quarterly,37
974,Male,41,Loafers,Footwear,Fall,Green,M,Indiana,3.9,Yes,Express,Yes,Yes,40,Debit Card,Quarterly,51
975,Male,23,Loafers,Footwear,Winter,Silver,M,Delaware,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly,71
976,Male,68,Running Shoes,Footwear,Winter,Blue,M,Colorado,3.1,Yes,Standard,Yes,Yes,9,Credit Card,Fortnightly,50
977,Male,48,Powerbank,Electronics,Winter,Magenta,XL,North Carolina,2.7,Yes,Express,Yes,Yes,7,Venmo,Bi-Weekly,74
978,Male,38,Headphones,Electronics,Winter,Yellow,S,Washington,3.2,Yes,Next Day Air,Yes,Yes,25,Bank Transfer,Fortnightly,75
979,Male,41,Raincoat,Outerwear,Spring,White,S,Florida,4.5,Yes,Standard,Yes,Yes,42,Debit Card,Quarterly,99
980,Male,58,Jacket,Clothing,Spring,Pink,L,Washington,4,Yes,Free Shipping,Yes,Yes,19,Bank Transfer,Fortnightly,23
981,Male,49,Running Shoes,Footwear,Spring,Magenta,S,Colorado,3.5,Yes,Store Pickup,Yes,Yes,41,Cash,Annually,53
982,Male,57,Shorts,Clothing,Spring,Teal,M,New Hampshire,2.6,Yes,Store Pickup,Yes,Yes,50,Credit Card,Annually,99
983,Male,49,T-Shirt,Clothing,Winter,Indigo,M,Maryland,3.2,Yes,Standard,Yes,Yes,43,Credit Card,Weekly,48
984,Male,50,Sunglasses,Accessories,Winter,Maroon,L,Texas,4.9,Yes,Next Day Air,Yes,Yes,36,PayPal,Quarterly,72
985,Male,28,Headphones,Electronics,Summer,Black,M,Texas,4.5,Yes,Next Day Air,Yes,Yes,33,Cash,Quarterly,64
986,Male,38,Windbreaker,Outerwear,Fall,Charcoal,M,New Mexico,4.3,Yes,Free Shipping,Yes,Yes,20,Credit Card,Annually,63
987,Male,33,Raincoat,Outerwear,Summer,Olive,S,Utah,3.2,Yes,2-Day Shipping,Yes,Yes,37,Cash,Annually,51
988,Male,30,Belt,Accessories,Spring,Lavender,L,West Virginia,3.6,Yes,Standard,Yes,Yes,12,Credit Card,Fortnightly,55
989,Male,43,Wallet,Accessories,Fall,Yellow,L,Connecticut,4.3,Yes,2-Day Shipping,Yes,Yes,46,Credit Card,Weekly,55
990,Male,43,Heels,Footwear,Spring,Teal,L,West Virginia,4,Yes,2-Day Shipping,Yes,Yes,28,Venmo,Monthly,26
991,Male,36,Loafers,Footwear,Fall,Charcoal,L,Ohio,3,Yes,2-Day Shipping,Yes,Yes,30,Venmo,Fortnightly,67
992,Male,36,Sweater,Clothing,Fall,Orange,L,Texas,4.1,Yes,Standard,Yes,Yes,28,Credit Card,Weekly,31
993,Male,64,Earbuds,Electronics,Spring,Olive,S,Washington,3.8,Yes,Express,Yes,Yes,20,Cash,Fortnightly,66
994,Male,59,Hat,Accessories,Fall,Turquoise,L,Wisconsin,4.6,Yes,Free Shipping,Yes,Yes,39,Credit Card,Monthly,67
995,Male,55,Shorts,Clothing,Spring,Purple,M,Louisiana,3,Yes,Next Day Air,Yes,Yes,48,Cash,Weekly,33
996,Male,42,Windbreaker,Outerwear,Winter,Purple,S,Iowa,3,Yes,Express,Yes,Yes,32,Credit Card,Annually,77
997,Male,61,Dress,Clothing,Fall,Yellow,M,New York,3.4,Yes,Standard,Yes,Yes,28,Debit Card,Fortnightly,65
998,Male,28,Earbuds,Electronics,Fall,Indigo,S,Idaho,2.6,Yes,Standard,Yes,Yes,27,Venmo,Every 3 Months,39
999,Male,65,Headphones,Electronics,Winter,Green,XL,Delaware,2.8,Yes,Standard,Yes,Yes,26,Debit Card,Weekly,51
